date,district,block,rainfall_mm,river_level_m,flood_incidents,population_exposed,road_access_score,dry_ration_kits_needed
2023-10-23,Kendrapara,Rajkanika,1.9,3.16,0,88000,0.48,50
2023-10-24,Kendrapara,Rajkanika,0.3,2.72,0,88000,0.48,50
2023-10-25,Kendrapara,Rajkanika,4.2,3.15,0,88000,0.48,50
2023-10-26,Kendrapara,Rajkanika,0.3,3.04,0,88000,0.48,50
2023-10-27,Kendrapara,Rajkanika,2.6,3.66,0,88000,0.48,52
2023-10-28,Kendrapara,Rajkanika,2.4,3.36,0,88000,0.48,50
2023-10-29,Kendrapara,Rajkanika,1.5,3.0,0,88000,0.48,50
2023-10-30,Kendrapara,Rajkanika,0.1,3.07,0,88000,0.48,50
2023-10-31,Kendrapara,Rajkanika,5.0,3.13,0,88000,0.48,56
2023-11-01,Kendrapara,Rajkanika,2.4,2.92,0,88000,0.48,50
2023-11-02,Kendrapara,Rajkanika,6.0,3.41,0,88000,0.48,50
2023-11-03,Kendrapara,Rajkanika,4.6,3.08,0,88000,0.48,56
2023-11-04,Kendrapara,Rajkanika,5.7,3.14,0,88000,0.48,50
2023-11-05,Kendrapara,Rajkanika,18.9,3.6,0,88000,0.48,50
2023-11-06,Kendrapara,Rajkanika,0.2,3.1,0,88000,0.48,50
2023-11-07,Kendrapara,Rajkanika,0.4,3.29,0,88000,0.48,50
2023-11-08,Kendrapara,Rajkanika,1.6,2.9,0,88000,0.48,50
2023-11-09,Kendrapara,Rajkanika,0.9,2.96,0,88000,0.48,50
2023-11-10,Kendrapara,Rajkanika,6.6,3.42,0,88000,0.48,50
2023-11-11,Kendrapara,Rajkanika,7.1,3.03,0,88000,0.48,50
2023-11-12,Kendrapara,Rajkanika,7.4,3.12,0,88000,0.48,50
2023-11-13,Kendrapara,Rajkanika,3.1,3.42,0,88000,0.48,50
2023-11-14,Kendrapara,Rajkanika,4.9,3.22,0,88000,0.48,50
2023-11-15,Kendrapara,Rajkanika,2.3,2.92,0,88000,0.48,50
2023-11-16,Kendrapara,Rajkanika,2.5,3.31,0,88000,0.48,50
2023-11-17,Kendrapara,Rajkanika,0.4,2.93,0,88000,0.48,50
2023-11-18,Kendrapara,Rajkanika,0.8,2.95,0,88000,0.48,51
2023-11-19,Kendrapara,Rajkanika,13.1,3.29,0,88000,0.48,61
2023-11-20,Kendrapara,Rajkanika,2.4,2.77,0,88000,0.48,50
2023-11-21,Kendrapara,Rajkanika,11.5,3.21,0,88000,0.48,51
2023-11-22,Kendrapara,Rajkanika,5.1,3.36,0,88000,0.48,50
2023-11-23,Kendrapara,Rajkanika,2.9,3.3,0,88000,0.48,50
2023-11-24,Kendrapara,Rajkanika,2.0,3.47,0,88000,0.48,50
2023-11-25,Kendrapara,Rajkanika,4.9,2.78,0,88000,0.48,50
2023-11-26,Kendrapara,Rajkanika,9.6,3.1,0,88000,0.48,63
2023-11-27,Kendrapara,Rajkanika,0.3,2.74,0,88000,0.48,50
2023-11-28,Kendrapara,Rajkanika,1.3,3.22,0,88000,0.48,50
2023-11-29,Kendrapara,Rajkanika,2.1,3.23,0,88000,0.48,50
2023-11-30,Kendrapara,Rajkanika,7.7,3.35,0,88000,0.48,50
2023-12-01,Kendrapara,Rajkanika,0.6,2.82,0,88000,0.48,50
2023-12-02,Kendrapara,Rajkanika,9.6,3.08,0,88000,0.48,50
2023-12-03,Kendrapara,Rajkanika,1.6,3.23,0,88000,0.48,50
2023-12-04,Kendrapara,Rajkanika,7.0,3.21,0,88000,0.48,50
2023-12-05,Kendrapara,Rajkanika,3.4,3.25,0,88000,0.48,51
2023-12-06,Kendrapara,Rajkanika,5.5,3.28,0,88000,0.48,50
2023-12-07,Kendrapara,Rajkanika,4.0,2.76,0,88000,0.48,50
2023-12-08,Kendrapara,Rajkanika,0.3,3.44,0,88000,0.48,50
2023-12-09,Kendrapara,Rajkanika,1.3,2.81,0,88000,0.48,50
2023-12-10,Kendrapara,Rajkanika,2.9,3.31,0,88000,0.48,50
2023-12-11,Kendrapara,Rajkanika,0.8,2.92,0,88000,0.48,50
2023-12-12,Kendrapara,Rajkanika,3.5,2.84,0,88000,0.48,50
2023-12-13,Kendrapara,Rajkanika,3.3,3.13,0,88000,0.48,50
2023-12-14,Kendrapara,Rajkanika,6.9,2.85,0,88000,0.48,50
2023-12-15,Kendrapara,Rajkanika,13.3,2.98,0,88000,0.48,73
2023-12-16,Kendrapara,Rajkanika,6.6,2.88,0,88000,0.48,50
2023-12-17,Kendrapara,Rajkanika,8.5,3.0,0,88000,0.48,50
2023-12-18,Kendrapara,Rajkanika,4.6,3.16,0,88000,0.48,51
2023-12-19,Kendrapara,Rajkanika,9.6,3.4,0,88000,0.48,50
2023-12-20,Kendrapara,Rajkanika,7.1,3.04,0,88000,0.48,50
2023-12-21,Kendrapara,Rajkanika,1.6,3.14,0,88000,0.48,55
2023-12-22,Kendrapara,Rajkanika,4.5,3.11,0,88000,0.48,50
2023-12-23,Kendrapara,Rajkanika,0.5,2.84,0,88000,0.48,50
2023-12-24,Kendrapara,Rajkanika,2.9,2.98,0,88000,0.48,50
2023-12-25,Kendrapara,Rajkanika,2.6,2.77,0,88000,0.48,50
2023-12-26,Kendrapara,Rajkanika,11.8,3.17,0,88000,0.48,51
2023-12-27,Kendrapara,Rajkanika,4.1,3.3,0,88000,0.48,50
2023-12-28,Kendrapara,Rajkanika,2.6,2.89,0,88000,0.48,50
2023-12-29,Kendrapara,Rajkanika,3.3,3.34,0,88000,0.48,50
2023-12-30,Kendrapara,Rajkanika,3.9,3.4,0,88000,0.48,50
2023-12-31,Kendrapara,Rajkanika,4.5,3.29,0,88000,0.48,50
2024-01-01,Kendrapara,Rajkanika,2.8,2.96,0,88000,0.48,53
2024-01-02,Kendrapara,Rajkanika,3.3,3.31,0,88000,0.48,54
2024-01-03,Kendrapara,Rajkanika,1.9,2.66,0,88000,0.48,61
2024-01-04,Kendrapara,Rajkanika,0.3,3.13,0,88000,0.48,50
2024-01-05,Kendrapara,Rajkanika,2.2,3.0,0,88000,0.48,50
2024-01-06,Kendrapara,Rajkanika,3.0,3.19,0,88000,0.48,50
2024-01-07,Kendrapara,Rajkanika,0.2,3.11,0,88000,0.48,50
2024-01-08,Kendrapara,Rajkanika,1.5,2.96,0,88000,0.48,50
2024-01-09,Kendrapara,Rajkanika,8.3,3.2,0,88000,0.48,50
2024-01-10,Kendrapara,Rajkanika,2.8,3.15,0,88000,0.48,50
2024-01-11,Kendrapara,Rajkanika,0.1,2.86,0,88000,0.48,50
2024-01-12,Kendrapara,Rajkanika,19.8,3.3,0,88000,0.48,61
2024-01-13,Kendrapara,Rajkanika,7.1,3.24,0,88000,0.48,50
2024-01-14,Kendrapara,Rajkanika,0.2,3.06,0,88000,0.48,50
2024-01-15,Kendrapara,Rajkanika,113.2,5.26,3,88000,0.48,426
2024-01-16,Kendrapara,Rajkanika,2.7,3.01,0,88000,0.48,51
2024-01-17,Kendrapara,Rajkanika,4.3,3.15,0,88000,0.48,50
2024-01-18,Kendrapara,Rajkanika,1.4,2.71,0,88000,0.48,50
2024-01-19,Kendrapara,Rajkanika,0.9,2.98,0,88000,0.48,50
2024-01-20,Kendrapara,Rajkanika,4.8,3.2,0,88000,0.48,50
2024-01-21,Kendrapara,Rajkanika,0.3,2.72,0,88000,0.48,50
2024-01-22,Kendrapara,Rajkanika,4.2,3.27,0,88000,0.48,50
2024-01-23,Kendrapara,Rajkanika,3.8,3.33,0,88000,0.48,50
2024-01-24,Kendrapara,Rajkanika,2.5,2.93,0,88000,0.48,50
2024-01-25,Kendrapara,Rajkanika,2.0,3.33,0,88000,0.48,50
2024-01-26,Kendrapara,Rajkanika,1.3,3.14,0,88000,0.48,50
2024-01-27,Kendrapara,Rajkanika,1.5,3.12,0,88000,0.48,56
2024-01-28,Kendrapara,Rajkanika,2.6,3.17,0,88000,0.48,50
2024-01-29,Kendrapara,Rajkanika,0.4,2.93,0,88000,0.48,50
2024-01-30,Kendrapara,Rajkanika,2.6,3.09,0,88000,0.48,57
2024-01-31,Kendrapara,Rajkanika,5.0,3.14,0,88000,0.48,50
2024-02-01,Kendrapara,Rajkanika,5.9,3.26,0,88000,0.48,50
2024-02-02,Kendrapara,Rajkanika,1.5,3.15,0,88000,0.48,52
2024-02-03,Kendrapara,Rajkanika,1.4,2.98,0,88000,0.48,50
2024-02-04,Kendrapara,Rajkanika,2.8,3.42,0,88000,0.48,50
2024-02-05,Kendrapara,Rajkanika,0.1,3.04,0,88000,0.48,50
2024-02-06,Kendrapara,Rajkanika,4.8,2.91,0,88000,0.48,50
2024-02-07,Kendrapara,Rajkanika,4.1,3.1,0,88000,0.48,52
2024-02-08,Kendrapara,Rajkanika,0.7,3.03,0,88000,0.48,50
2024-02-09,Kendrapara,Rajkanika,0.5,3.06,0,88000,0.48,50
2024-02-10,Kendrapara,Rajkanika,0.2,3.01,0,88000,0.48,50
2024-02-11,Kendrapara,Rajkanika,1.9,2.9,0,88000,0.48,50
2024-02-12,Kendrapara,Rajkanika,2.9,2.92,0,88000,0.48,50
2024-02-13,Kendrapara,Rajkanika,0.4,3.16,0,88000,0.48,50
2024-02-14,Kendrapara,Rajkanika,0.4,3.22,0,88000,0.48,50
2024-02-15,Kendrapara,Rajkanika,12.8,3.3,0,88000,0.48,50
2024-02-16,Kendrapara,Rajkanika,2.2,2.88,0,88000,0.48,50
2024-02-17,Kendrapara,Rajkanika,6.5,3.14,0,88000,0.48,50
2024-02-18,Kendrapara,Rajkanika,17.4,3.41,0,88000,0.48,50
2024-02-19,Kendrapara,Rajkanika,18.5,3.06,0,88000,0.48,50
2024-02-20,Kendrapara,Rajkanika,0.9,2.84,0,88000,0.48,53
2024-02-21,Kendrapara,Rajkanika,2.4,3.53,0,88000,0.48,50
2024-02-22,Kendrapara,Rajkanika,3.5,3.06,0,88000,0.48,50
2024-02-23,Kendrapara,Rajkanika,2.0,3.0,0,88000,0.48,50
2024-02-24,Kendrapara,Rajkanika,2.9,2.96,0,88000,0.48,50
2024-02-25,Kendrapara,Rajkanika,0.2,2.73,0,88000,0.48,50
2024-02-26,Kendrapara,Rajkanika,0.0,2.95,0,88000,0.48,50
2024-02-27,Kendrapara,Rajkanika,0.3,3.02,0,88000,0.48,50
2024-02-28,Kendrapara,Rajkanika,5.3,3.08,0,88000,0.48,68
2024-02-29,Kendrapara,Rajkanika,2.1,3.19,0,88000,0.48,50
2024-03-01,Kendrapara,Rajkanika,8.2,3.0,0,88000,0.48,50
2024-03-02,Kendrapara,Rajkanika,3.3,3.09,0,88000,0.48,50
2024-03-03,Kendrapara,Rajkanika,8.3,3.35,0,88000,0.48,52
2024-03-04,Kendrapara,Rajkanika,9.6,2.98,0,88000,0.48,50
2024-03-05,Kendrapara,Rajkanika,4.1,3.12,0,88000,0.48,50
2024-03-06,Kendrapara,Rajkanika,2.5,3.21,0,88000,0.48,50
2024-03-07,Kendrapara,Rajkanika,3.0,3.24,0,88000,0.48,50
2024-03-08,Kendrapara,Rajkanika,5.5,2.96,0,88000,0.48,50
2024-03-09,Kendrapara,Rajkanika,5.7,3.05,0,88000,0.48,50
2024-03-10,Kendrapara,Rajkanika,1.3,3.14,0,88000,0.48,50
2024-03-11,Kendrapara,Rajkanika,3.0,3.02,0,88000,0.48,55
2024-03-12,Kendrapara,Rajkanika,2.5,3.4,0,88000,0.48,50
2024-03-13,Kendrapara,Rajkanika,2.7,2.72,0,88000,0.48,50
2024-03-14,Kendrapara,Rajkanika,0.5,3.32,0,88000,0.48,50
2024-03-15,Kendrapara,Rajkanika,1.5,2.97,0,88000,0.48,50
2024-03-16,Kendrapara,Rajkanika,95.7,4.77,3,88000,0.48,367
2024-03-17,Kendrapara,Rajkanika,1.1,2.89,0,88000,0.48,50
2024-03-18,Kendrapara,Rajkanika,1.5,3.4,0,88000,0.48,50
2024-03-19,Kendrapara,Rajkanika,2.4,3.09,0,88000,0.48,50
2024-03-20,Kendrapara,Rajkanika,2.7,3.37,0,88000,0.48,50
2024-03-21,Kendrapara,Rajkanika,6.0,3.24,0,88000,0.48,50
2024-03-22,Kendrapara,Rajkanika,3.2,2.97,0,88000,0.48,50
2024-03-23,Kendrapara,Rajkanika,3.7,2.75,0,88000,0.48,50
2024-03-24,Kendrapara,Rajkanika,0.7,3.07,0,88000,0.48,50
2024-03-25,Kendrapara,Rajkanika,2.7,3.41,0,88000,0.48,50
2024-03-26,Kendrapara,Rajkanika,16.4,2.96,0,88000,0.48,50
2024-03-27,Kendrapara,Rajkanika,2.8,3.34,0,88000,0.48,50
2024-03-28,Kendrapara,Rajkanika,6.1,3.05,0,88000,0.48,50
2024-03-29,Kendrapara,Rajkanika,2.9,3.0,0,88000,0.48,50
2024-03-30,Kendrapara,Rajkanika,7.7,3.11,0,88000,0.48,50
2024-03-31,Kendrapara,Rajkanika,0.9,2.79,0,88000,0.48,50
2024-04-01,Kendrapara,Rajkanika,1.5,2.84,0,88000,0.48,50
2024-04-02,Kendrapara,Rajkanika,4.6,2.78,0,88000,0.48,50
2024-04-03,Kendrapara,Rajkanika,4.1,3.3,0,88000,0.48,50
2024-04-04,Kendrapara,Rajkanika,1.8,3.18,0,88000,0.48,50
2024-04-05,Kendrapara,Rajkanika,7.7,3.32,0,88000,0.48,50
2024-04-06,Kendrapara,Rajkanika,0.2,2.81,0,88000,0.48,50
2024-04-07,Kendrapara,Rajkanika,2.1,3.24,0,88000,0.48,50
2024-04-08,Kendrapara,Rajkanika,3.0,2.83,0,88000,0.48,50
2024-04-09,Kendrapara,Rajkanika,2.5,3.16,0,88000,0.48,50
2024-04-10,Kendrapara,Rajkanika,7.5,3.11,0,88000,0.48,50
2024-04-11,Kendrapara,Rajkanika,3.2,2.9,0,88000,0.48,50
2024-04-12,Kendrapara,Rajkanika,0.4,2.98,0,88000,0.48,50
2024-04-13,Kendrapara,Rajkanika,3.2,3.0,0,88000,0.48,50
2024-04-14,Kendrapara,Rajkanika,2.4,3.33,0,88000,0.48,50
2024-04-15,Kendrapara,Rajkanika,6.5,3.07,0,88000,0.48,50
2024-04-16,Kendrapara,Rajkanika,2.6,3.23,0,88000,0.48,50
2024-04-17,Kendrapara,Rajkanika,11.1,3.34,0,88000,0.48,66
2024-04-18,Kendrapara,Rajkanika,2.2,3.0,0,88000,0.48,50
2024-04-19,Kendrapara,Rajkanika,0.8,2.84,0,88000,0.48,50
2024-04-20,Kendrapara,Rajkanika,12.6,3.54,0,88000,0.48,62
2024-04-21,Kendrapara,Rajkanika,1.8,3.23,0,88000,0.48,50
2024-04-22,Kendrapara,Rajkanika,2.4,2.99,0,88000,0.48,50
2024-04-23,Kendrapara,Rajkanika,5.2,3.38,0,88000,0.48,50
2024-04-24,Kendrapara,Rajkanika,0.5,2.93,0,88000,0.48,50
2024-04-25,Kendrapara,Rajkanika,7.4,3.04,0,88000,0.48,55
2024-04-26,Kendrapara,Rajkanika,0.3,3.25,0,88000,0.48,50
2024-04-27,Kendrapara,Rajkanika,1.0,2.9,0,88000,0.48,50
2024-04-28,Kendrapara,Rajkanika,1.1,2.93,0,88000,0.48,50
2024-04-29,Kendrapara,Rajkanika,1.1,3.07,0,88000,0.48,50
2024-04-30,Kendrapara,Rajkanika,0.6,3.08,0,88000,0.48,52
2024-05-01,Kendrapara,Rajkanika,26.9,3.71,0,88000,0.48,50
2024-05-02,Kendrapara,Rajkanika,0.5,2.88,0,88000,0.48,58
2024-05-03,Kendrapara,Rajkanika,6.2,3.02,0,88000,0.48,50
2024-05-04,Kendrapara,Rajkanika,6.9,3.25,0,88000,0.48,50
2024-05-05,Kendrapara,Rajkanika,4.3,3.11,0,88000,0.48,52
2024-05-06,Kendrapara,Rajkanika,4.6,3.2,0,88000,0.48,54
2024-05-07,Kendrapara,Rajkanika,0.0,3.03,0,88000,0.48,50
2024-05-08,Kendrapara,Rajkanika,0.6,3.18,0,88000,0.48,60
2024-05-09,Kendrapara,Rajkanika,3.3,3.09,0,88000,0.48,50
2024-05-10,Kendrapara,Rajkanika,5.4,3.33,0,88000,0.48,50
2024-05-11,Kendrapara,Rajkanika,0.6,3.08,0,88000,0.48,50
2024-05-12,Kendrapara,Rajkanika,0.3,2.82,0,88000,0.48,50
2024-05-13,Kendrapara,Rajkanika,3.7,3.04,0,88000,0.48,50
2024-05-14,Kendrapara,Rajkanika,1.9,2.95,0,88000,0.48,50
2024-05-15,Kendrapara,Rajkanika,4.7,2.86,0,88000,0.48,50
2024-05-16,Kendrapara,Rajkanika,5.2,3.07,0,88000,0.48,50
2024-05-17,Kendrapara,Rajkanika,5.2,3.33,0,88000,0.48,50
2024-05-18,Kendrapara,Rajkanika,6.3,3.31,0,88000,0.48,58
2024-05-19,Kendrapara,Rajkanika,0.7,3.16,0,88000,0.48,50
2024-05-20,Kendrapara,Rajkanika,1.3,2.8,0,88000,0.48,50
2024-05-21,Kendrapara,Rajkanika,1.4,2.75,0,88000,0.48,50
2024-05-22,Kendrapara,Rajkanika,1.5,3.12,0,88000,0.48,50
2024-05-23,Kendrapara,Rajkanika,0.1,2.92,0,88000,0.48,50
2024-05-24,Kendrapara,Rajkanika,4.8,3.32,0,88000,0.48,50
2024-05-25,Kendrapara,Rajkanika,1.0,3.31,0,88000,0.48,51
2024-05-26,Kendrapara,Rajkanika,2.3,3.02,0,88000,0.48,50
2024-05-27,Kendrapara,Rajkanika,0.4,3.07,0,88000,0.48,50
2024-05-28,Kendrapara,Rajkanika,1.0,2.92,0,88000,0.48,50
2024-05-29,Kendrapara,Rajkanika,7.8,2.81,0,88000,0.48,50
2024-05-30,Kendrapara,Rajkanika,1.1,3.06,0,88000,0.48,50
2024-05-31,Kendrapara,Rajkanika,2.2,2.76,0,88000,0.48,50
2024-06-01,Kendrapara,Rajkanika,14.0,3.51,0,88000,0.48,50
2024-06-02,Kendrapara,Rajkanika,7.1,3.18,0,88000,0.48,50
2024-06-03,Kendrapara,Rajkanika,85.4,4.8,1,88000,0.48,246
2024-06-04,Kendrapara,Rajkanika,4.2,3.12,0,88000,0.48,50
2024-06-05,Kendrapara,Rajkanika,47.9,3.97,0,88000,0.48,96
2024-06-06,Kendrapara,Rajkanika,23.1,3.46,0,88000,0.48,50
2024-06-07,Kendrapara,Rajkanika,36.7,3.47,0,88000,0.48,66
2024-06-08,Kendrapara,Rajkanika,32.3,3.49,0,88000,0.48,50
2024-06-09,Kendrapara,Rajkanika,19.6,3.47,0,88000,0.48,50
2024-06-10,Kendrapara,Rajkanika,22.2,3.37,0,88000,0.48,50
2024-06-11,Kendrapara,Rajkanika,81.6,4.52,2,88000,0.48,260
2024-06-12,Kendrapara,Rajkanika,11.4,3.3,0,88000,0.48,50
2024-06-13,Kendrapara,Rajkanika,33.0,3.92,0,88000,0.48,50
2024-06-14,Kendrapara,Rajkanika,4.9,3.13,0,88000,0.48,50
2024-06-15,Kendrapara,Rajkanika,11.5,3.17,0,88000,0.48,50
2024-06-16,Kendrapara,Rajkanika,66.3,4.12,0,88000,0.48,126
2024-06-17,Kendrapara,Rajkanika,24.6,3.43,0,88000,0.48,62
2024-06-18,Kendrapara,Rajkanika,40.3,3.97,0,88000,0.48,67
2024-06-19,Kendrapara,Rajkanika,19.0,3.13,0,88000,0.48,61
2024-06-20,Kendrapara,Rajkanika,12.0,3.21,0,88000,0.48,64
2024-06-21,Kendrapara,Rajkanika,20.5,3.39,0,88000,0.48,50
2024-06-22,Kendrapara,Rajkanika,45.1,3.77,0,88000,0.48,75
2024-06-23,Kendrapara,Rajkanika,19.3,3.55,0,88000,0.48,59
2024-06-24,Kendrapara,Rajkanika,15.4,3.21,0,88000,0.48,53
2024-06-25,Kendrapara,Rajkanika,8.7,3.31,0,88000,0.48,50
2024-06-26,Kendrapara,Rajkanika,25.6,3.38,0,88000,0.48,61
2024-06-27,Kendrapara,Rajkanika,45.5,3.77,0,88000,0.48,70
2024-06-28,Kendrapara,Rajkanika,9.0,3.39,0,88000,0.48,50
2024-06-29,Kendrapara,Rajkanika,7.4,3.08,0,88000,0.48,50
2024-06-30,Kendrapara,Rajkanika,30.5,3.67,0,88000,0.48,50
2024-07-01,Kendrapara,Rajkanika,217.8,7.35,8,88000,0.48,967
2024-07-02,Kendrapara,Rajkanika,149.6,5.82,4,88000,0.48,557
2024-07-03,Kendrapara,Rajkanika,131.5,6.16,9,88000,0.48,840
2024-07-04,Kendrapara,Rajkanika,36.9,4.18,0,88000,0.48,99
2024-07-05,Kendrapara,Rajkanika,11.8,3.76,0,88000,0.48,60
2024-07-06,Kendrapara,Rajkanika,22.2,4.03,0,88000,0.48,88
2024-07-07,Kendrapara,Rajkanika,8.1,4.05,0,88000,0.48,78
2024-07-08,Kendrapara,Rajkanika,69.2,4.6,2,88000,0.48,250
2024-07-09,Kendrapara,Rajkanika,190.9,6.64,10,88000,0.48,997
2024-07-10,Kendrapara,Rajkanika,9.5,3.81,0,88000,0.48,50
2024-07-11,Kendrapara,Rajkanika,19.3,3.78,0,88000,0.48,66
2024-07-12,Kendrapara,Rajkanika,20.6,3.79,0,88000,0.48,50
2024-07-13,Kendrapara,Rajkanika,46.8,4.68,2,88000,0.48,257
2024-07-14,Kendrapara,Rajkanika,39.4,4.38,0,88000,0.48,123
2024-07-15,Kendrapara,Rajkanika,38.5,4.29,0,88000,0.48,130
2024-07-16,Kendrapara,Rajkanika,106.3,5.56,5,88000,0.48,557
2024-07-17,Kendrapara,Rajkanika,37.2,4.23,0,88000,0.48,100
2024-07-18,Kendrapara,Rajkanika,25.7,3.78,0,88000,0.48,61
2024-07-19,Kendrapara,Rajkanika,20.0,3.83,0,88000,0.48,50
2024-07-20,Kendrapara,Rajkanika,11.7,3.76,0,88000,0.48,50
2024-07-21,Kendrapara,Rajkanika,65.6,4.69,0,88000,0.48,178
2024-07-22,Kendrapara,Rajkanika,26.0,4.04,0,88000,0.48,88
2024-07-23,Kendrapara,Rajkanika,15.4,3.65,0,88000,0.48,53
2024-07-24,Kendrapara,Rajkanika,27.8,3.75,0,88000,0.48,71
2024-07-25,Kendrapara,Rajkanika,2.0,3.68,0,88000,0.48,50
2024-07-26,Kendrapara,Rajkanika,59.2,4.58,0,88000,0.48,149
2024-07-27,Kendrapara,Rajkanika,221.8,7.39,14,88000,0.48,1316
2024-07-28,Kendrapara,Rajkanika,8.7,3.86,0,88000,0.48,50
2024-07-29,Kendrapara,Rajkanika,194.6,7.12,13,88000,0.48,1205
2024-07-30,Kendrapara,Rajkanika,1.5,3.63,0,88000,0.48,50
2024-07-31,Kendrapara,Rajkanika,27.7,4.46,2,88000,0.48,226
2024-08-01,Kendrapara,Rajkanika,2.3,3.38,0,88000,0.48,50
2024-08-02,Kendrapara,Rajkanika,179.3,6.6,7,88000,0.48,816
2024-08-03,Kendrapara,Rajkanika,20.6,3.89,0,88000,0.48,63
2024-08-04,Kendrapara,Rajkanika,27.5,3.38,0,88000,0.48,54
2024-08-05,Kendrapara,Rajkanika,8.2,3.46,0,88000,0.48,50
2024-08-06,Kendrapara,Rajkanika,5.0,3.44,0,88000,0.48,50
2024-08-07,Kendrapara,Rajkanika,13.5,3.69,0,88000,0.48,52
2024-08-08,Kendrapara,Rajkanika,31.8,3.91,0,88000,0.48,64
2024-08-09,Kendrapara,Rajkanika,80.2,5.07,3,88000,0.48,389
2024-08-10,Kendrapara,Rajkanika,15.7,3.81,0,88000,0.48,50
2024-08-11,Kendrapara,Rajkanika,10.6,3.61,0,88000,0.48,50
2024-08-12,Kendrapara,Rajkanika,22.4,3.72,0,88000,0.48,59
2024-08-13,Kendrapara,Rajkanika,26.7,3.78,0,88000,0.48,71
2024-08-14,Kendrapara,Rajkanika,50.8,4.12,0,88000,0.48,111
2024-08-15,Kendrapara,Rajkanika,20.7,4.08,0,88000,0.48,83
2024-08-16,Kendrapara,Rajkanika,26.9,3.74,0,88000,0.48,50
2024-08-17,Kendrapara,Rajkanika,79.2,4.98,2,88000,0.48,314
2024-08-18,Kendrapara,Rajkanika,12.9,3.71,0,88000,0.48,53
2024-08-19,Kendrapara,Rajkanika,76.5,4.73,1,88000,0.48,228
2024-08-20,Kendrapara,Rajkanika,22.6,3.81,0,88000,0.48,64
2024-08-21,Kendrapara,Rajkanika,35.3,3.87,0,88000,0.48,70
2024-08-22,Kendrapara,Rajkanika,41.8,4.34,0,88000,0.48,113
2024-08-23,Kendrapara,Rajkanika,28.8,4.06,0,88000,0.48,79
2024-08-24,Kendrapara,Rajkanika,0.9,3.16,0,88000,0.48,50
2024-08-25,Kendrapara,Rajkanika,9.8,3.76,0,88000,0.48,50
2024-08-26,Kendrapara,Rajkanika,49.0,4.95,2,88000,0.48,303
2024-08-27,Kendrapara,Rajkanika,17.5,3.63,0,88000,0.48,59
2024-08-28,Kendrapara,Rajkanika,13.1,3.93,0,88000,0.48,58
2024-08-29,Kendrapara,Rajkanika,13.3,3.56,0,88000,0.48,56
2024-08-30,Kendrapara,Rajkanika,15.1,4.23,0,88000,0.48,87
2024-08-31,Kendrapara,Rajkanika,24.0,4.0,0,88000,0.48,67
2024-09-01,Kendrapara,Rajkanika,16.8,3.46,0,88000,0.48,70
2024-09-02,Kendrapara,Rajkanika,48.7,4.01,0,88000,0.48,88
2024-09-03,Kendrapara,Rajkanika,114.6,4.65,0,88000,0.48,204
2024-09-04,Kendrapara,Rajkanika,4.2,3.07,0,88000,0.48,50
2024-09-05,Kendrapara,Rajkanika,28.3,3.27,0,88000,0.48,56
2024-09-06,Kendrapara,Rajkanika,2.4,3.1,0,88000,0.48,51
2024-09-07,Kendrapara,Rajkanika,34.6,3.17,0,88000,0.48,61
2024-09-08,Kendrapara,Rajkanika,59.5,3.8,0,88000,0.48,105
2024-09-09,Kendrapara,Rajkanika,15.6,3.19,0,88000,0.48,50
2024-09-10,Kendrapara,Rajkanika,11.4,3.3,0,88000,0.48,61
2024-09-11,Kendrapara,Rajkanika,44.4,3.94,0,88000,0.48,82
2024-09-12,Kendrapara,Rajkanika,13.6,3.4,0,88000,0.48,50
2024-09-13,Kendrapara,Rajkanika,23.1,3.21,0,88000,0.48,59
2024-09-14,Kendrapara,Rajkanika,5.0,2.96,0,88000,0.48,50
2024-09-15,Kendrapara,Rajkanika,55.0,3.86,0,88000,0.48,84
2024-09-16,Kendrapara,Rajkanika,28.6,3.38,0,88000,0.48,66
2024-09-17,Kendrapara,Rajkanika,39.0,3.52,0,88000,0.48,85
2024-09-18,Kendrapara,Rajkanika,32.2,3.61,0,88000,0.48,50
2024-09-19,Kendrapara,Rajkanika,14.9,3.48,0,88000,0.48,57
2024-09-20,Kendrapara,Rajkanika,37.9,3.66,0,88000,0.48,91
2024-09-21,Kendrapara,Rajkanika,24.5,3.66,0,88000,0.48,53
2024-09-22,Kendrapara,Rajkanika,12.5,3.03,0,88000,0.48,50
2024-09-23,Kendrapara,Rajkanika,24.1,3.96,0,88000,0.48,50
2024-09-24,Kendrapara,Rajkanika,38.2,3.75,0,88000,0.48,81
2024-09-25,Kendrapara,Rajkanika,16.4,3.15,0,88000,0.48,50
2024-09-26,Kendrapara,Rajkanika,128.2,5.52,8,88000,0.48,735
2024-09-27,Kendrapara,Rajkanika,36.0,4.04,0,88000,0.48,110
2024-09-28,Kendrapara,Rajkanika,75.9,4.75,2,88000,0.48,292
2024-09-29,Kendrapara,Rajkanika,110.6,5.07,6,88000,0.48,580
2024-09-30,Kendrapara,Rajkanika,14.6,3.21,0,88000,0.48,54
2024-10-01,Kendrapara,Rajkanika,0.3,2.74,0,88000,0.48,50
2024-10-02,Kendrapara,Rajkanika,13.1,2.8,0,88000,0.48,50
2024-10-03,Kendrapara,Rajkanika,0.2,3.22,0,88000,0.48,50
2024-10-04,Kendrapara,Rajkanika,2.6,2.79,0,88000,0.48,50
